ID,性别,年龄,文化程度,收入情况,还款来源,征信记录,借款用途,网络借贷平台待还余额,成功借款次数,成功还款次数,正常还清次数,逾期（0-15天）还清次数,逾期（15天以上）还清次数,累计借款金额,待还金额,单笔最高借款金额,历史最高负债
127923243,1,33,0,3,9,0,1,0,11,60,59,1,0,22352,0,6700,11963.72
127923244,0,33,0,3,1,0,1,0,13,68,68,0,0,29000,7273.09,12000,13986.96
127923245,1,22,0,2,9,0,1,0,1,4,3,1,0,3900,3835.58,3900,5062.26
127923246,1,33,1,4,9,0,8,0,5,21,18,1,0,21542,5537.68,9000,11463.57
127923247,0,21,0,4,9,0,1,0,1,7,3,1,0,1050,548.85,1050,1427.48
127923248,0,24,0,3,9,0,8,0,1,2,2,0,0,2500,1966.48,2500,2949.72
127923249,1,21,0,3,9,0,1,0,2,16,4,1,0,3656,930.55,2250,2746.36
127923250,0,24,0,5,3,0,1,0,1,3,3,0,0,5000,5099.85,5000,6799.8
127923251,1,19,0,2,9,0,1,0,1,4,4,0,0,1750,1521.92,1750,2379.82
127923253,0,34,0,3,9,0,1,75588,1,5,2,1,0,1800,1343.72,1800,2473.02
127923254,1,44,0,4,1,0,6,0,1,1,1,0,0,1500,0,1500,1769.88
127923256,1,24,0,2,1,0,1,15675,19,124,115,1,0,37501,5195.15,5000,12074.67
127923257,1,25,0,3,1,0,1,0,1,12,3,1,1,1000,0,1000,1171.5
127923259,1,33,1,3,9,0,1,800,2,10,2,1,0,6300,0,4900,6087.75
127923262,1,30,0,2,9,0,3,0,2,3,3,0,0,3200,0,3200,3738.93
127923264,1,25,0,3,9,0,3,0,12,39,38,1,0,17084,0,2600,6860.35
127923265,0,27,0,3,9,0,1,0,1,3,1,1,0,2500,0,2500,2927.36
127923267,0,31,0,4,9,0,1,0,1,5,5,0,0,4000,2915.64,4000,5438.22
127923268,1,34,0,3,9,0,1,0,1,2,2,0,0,1600,1258.6,1600,1887.9
127923269,0,30,1,4,9,0,6,11000,28,138,137,1,0,69830,0,5500,14662.87
127923270,1,26,0,4,9,0,1,0,2,11,8,1,0,8000,2113.96,4000,5076.39
127923272,0,36,0,3,1,0,1,0,3,16,15,1,0,9500,1741.88,5300,6133.8
127923273,0,33,0,4,1,0,2,0,6,35,23,1,0,20088,2141.73,5000,8656.84
127923278,1,45,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0
127923279,1,22,0,3,9,0,1,0,2,10,10,0,0,4700,2271.42,4000,5438.68
127923280,1,29,0,4,9,0,1,0,1,2,2,0,0,2000,1573.28,2000,2359.92
127923281,1,22,0,2,9,0,1,0,3,20,11,1,0,3200,872.18,1300,3539.63
127923283,1,18,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0
127923287,1,35,2,3,1,0,6,33480,16,105,105,0,0,92187,0,27138,43550.38
127923288,1,22,1,2,1,0,1,7339,1,3,3,0,0,1000,589.92,1000,1179.84
127923289,1,25,0,4,9,0,1,8179,19,58,31,1,0,13941,0,2000,5367.12
127923292,1,26,0,3,9,0,1,5807,0,0,0,0,0,0,0,0,0
127923295,1,37,0,3,9,0,8,0,2,18,15,1,0,14500,0,10000,11332.38
127923296,1,31,1,3,9,0,1,0,9,45,45,0,0,20408,2906.18,4000,9032.4
127923297,1,21,0,4,3,0,1,0,3,10,8,0,1,2200,0,1000,0
127923299,1,36,0,2,9,0,1,0,5,27,14,1,0,7959,529.07,3300,4178.71
127923302,1,26,1,3,9,0,1,0,5,19,19,0,0,20834,1151.61,6500,7302.03
127923304,1,32,1,3,9,0,6,87152,2,10,7,1,0,3600,595.1,2000,2294.64
127923305,1,31,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0
127923306,0,28,0,4,9,0,1,0,2,12,8,1,0,2523,0,1600,2244.26
127923309,1,23,0,3,9,0,1,1008,2,6,3,1,0,7000,7490.25,5000,8810.3
127923310,1,42,0,3,9,0,1,21983,1,2,2,0,0,950,0,950,1120.92
127923311,1,24,0,2,3,0,1,1592,0,0,0,0,0,0,0,0,0
127923313,0,35,2,5,9,0,1,0,13,84,84,0,0,39389,0,7900,18114.19
127923314,1,27,0,3,9,0,4,0,1,4,4,0,0,1000,393.3,1000,1179.9
127923315,0,41,0,2,9,0,1,0,1,2,2,0,0,2850,2241.96,2850,3362.94
127923317,0,26,0,3,9,0,1,0,1,4,3,1,0,1000,886,1000,1359.9
127923318,1,29,0,4,9,0,1,0,1,2,1,1,0,2500,1966.56,2500,2949.84
127923323,1,24,0,3,9,0,2,0,3,24,24,0,0,4304,0,2200,3837.86
127923326,1,42,0,5,3,0,1,0,4,22,22,0,0,9567,3137.76,5000,5711.64
127923327,1,34,0,3,3,0,1,67881,1,3,2,1,0,6000,5645.61,6000,8159.94
127923328,1,25,2,4,9,0,1,100915,0,0,0,0,0,0,0,0,0
127923332,1,22,0,3,9,0,1,0,1,4,4,0,0,1500,1526.28,1500,1962.36
127923333,1,25,0,3,9,0,1,0,8,34,31,1,0,18000,0,3000,7555.6
127923334,1,49,0,3,3,0,8,0,12,77,75,1,0,63305,5911.19,9497,17625.31
127923335,1,36,0,4,9,0,1,0,9,40,40,0,0,18884,6801.58,5000,7642.18
127923336,1,27,2,3,9,0,2,6345,5,47,43,1,0,15900,0,6000,14290.86
127923339,1,29,1,3,9,0,1,10500,2,12,11,1,0,3493,0,2493,3306.93
127923340,0,23,0,3,1,0,3,0,5,23,22,1,0,21391,1674.73,15000,17195.76
127923341,1,40,0,4,3,0,1,0,1,5,5,0,0,3000,2187.08,3000,4079.28
127923344,1,34,2,4,9,0,1,0,1,3,2,1,0,9000,5309.85,9000,10619.7
127923345,1,28,1,5,3,0,2,90489,4,21,18,1,0,11419,0,4100,4790.49
127923346,1,39,0,3,9,0,1,13089,10,56,55,1,0,20141,5726.62,3169,8881.3
127923347,1,44,0,4,9,0,1,57556,1,2,2,0,0,2350,1848.6,2350,2772.9
127923348,1,25,0,3,9,0,1,0,1,7,3,1,0,1000,554,1000,1359.6
127923349,1,27,0,4,3,0,3,667,2,13,5,1,0,2327,0,1327,2064.69
127923350,1,24,1,5,3,0,8,0,1,6,6,0,0,11000,0,11000,11850.6
127923352,1,27,0,3,3,0,1,0,2,11,10,1,0,6100,1374.04,3500,4138.14
127923354,1,25,0,3,9,0,1,0,1,3,0,1,0,1800,1061.94,1800,2149.28
127923355,1,27,0,2,9,0,1,0,10,86,86,0,0,49713,1930.5,21025,32794.74
127923356,1,27,0,2,9,0,1,999,9,90,37,1,0,21070,5686.38,4613,11761.19
127923357,1,29,1,4,9,0,6,59350,16,123,123,0,0,66461,12749.19,20994,32800.86
127923359,1,19,0,3,9,0,1,0,9,18,16,1,0,8660,0,1660,2371.82
127923361,1,25,1,5,9,0,1,0,2,17,15,1,0,22435,4143.48,16000,18611.85
127923362,1,19,0,1,1,0,1,999,1,12,9,1,0,500,0,500,666.96
127923363,1,32,0,3,9,0,1,0,4,22,22,0,0,4250,720.61,1800,2244.32
127923366,0,28,0,5,9,2,2,103589,8,30,30,0,0,24419.22,6459.4,6700,7743.32
127923368,0,23,0,2,9,0,6,0,8,38,28,1,0,10583,2642.85,2300,4330.68
127923371,1,29,0,3,1,0,1,0,10,63,42,1,1,14789,2838.5,3000,6764.85
127923373,0,26,1,2,9,2,1,23718,17,140,125,1,0,42847,4784.34,4670,17290.07
127923375,1,26,0,4,1,0,1,0,9,61,59,1,0,24934,0,8000,10810.08
127923378,1,40,0,3,9,0,2,0,1,3,0,1,0,1000,0,1000,1217.74
127923379,1,25,0,3,9,0,3,9235,7,47,40,1,0,29005,6904.63,8100,10035.62
127923380,1,22,0,3,9,0,1,8930,1,3,1,1,0,1800,1061.94,1800,2149.08
127923381,1,43,0,3,9,0,1,0,1,12,1,1,1,6000,0,6000,3396.24
127923386,1,42,0,5,9,0,6,0,5,22,18,1,0,6673,0,2293,3473.45
127923390,1,26,0,5,3,0,2,0,16,94,75,1,0,46563,4581.3,7000,12061.74
127923391,1,30,1,4,9,0,2,15870,1,5,5,0,0,7500,5489.61,7500,10198.26
127923392,1,26,1,3,9,0,6,0,8,77,77,0,0,50623,0,17589,37007.39
127923393,0,19,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0
127923394,0,27,0,2,3,0,6,0,2,12,4,1,0,3981,0,3000,3426.96
127923395,0,32,0,3,3,0,1,0,2,16,15,1,0,21000,6610.85,11000,12699.51
127923399,1,33,0,4,9,0,1,0,1,3,2,1,0,1000,0,1000,1206.69
127923400,0,31,0,3,1,0,1,0,1,6,6,0,0,1000,0,1000,1179.9
127923402,1,53,0,5,1,0,1,0,2,9,9,0,0,4000,0,2000,2343.48
127923403,1,32,0,4,9,2,1,0,1,3,0,1,0,3000,0,3000,3525.84
127923405,1,33,0,5,3,0,1,39372,8,37,37,0,0,27973,3351.99,6000,7063.98
127923408,0,43,0,4,3,0,4,11961,5,28,20,1,0,14899,0,8200,8734.08
127923411,1,22,0,4,9,0,3,0,0,0,0,0,0,0,0,0,0
127923412,0,25,0,2,1,0,3,0,1,3,1,1,0,1000,574.5,1000,1205.23
127923413,0,22,0,2,9,0,1,0,1,3,3,0,0,2500,0,2500,2929.32
127923414,1,37,2,3,9,0,6,24010,4,19,13,1,0,16083,4046.27,9000,10011
127923419,1,37,0,3,9,0,8,83407,2,12,10,1,0,13000,3963.72,10000,12691.14
127923420,1,34,0,4,9,0,1,0,2,18,15,1,0,5396,0,3000,4932.62
127923422,1,20,0,1,9,0,1,0,1,4,2,0,1,1000,0,1000,1215
127923424,1,24,0,3,9,0,2,0,1,6,6,0,0,1000,0,1000,1359.6
127923427,1,22,0,2,9,0,1,1000,1,6,4,1,0,3000,0,3000,3425.58
127923429,1,34,1,2,1,0,1,0,1,3,3,0,0,4250,4334.85,4250,5779.8
127923430,0,22,0,1,1,0,1,0,1,3,3,0,0,500,0,500,605.85
127923431,1,29,1,2,1,0,1,0,1,12,9,1,0,10000,0,10000,11231.28
127923433,1,20,0,3,9,0,1,962,1,2,2,0,0,1150,0,1150,1130.75
127923434,0,29,0,3,9,0,3,0,21,137,115,1,0,49364,2921.11,5076,15818.05
127923435,0,37,0,2,9,0,4,349341,0,0,0,0,0,0,0,0,0
127923436,1,28,0,2,9,0,2,10152,0,0,0,0,0,0,0,0,0
127923437,1,25,0,3,3,0,3,2509,1,2,2,0,0,3000,2359.88,3000,3539.82
127923444,0,36,0,3,9,0,1,0,2,9,9,0,0,2090,432.03,1090,1383.27
127923448,1,27,0,4,9,0,6,0,0,0,0,0,0,0,0,0,0
127923456,1,24,1,3,9,0,1,0,1,3,3,0,0,10000,9024.57,10000,12032.76
127923457,1,37,1,3,9,0,1,0,0,0,0,0,0,0,0,0,0
127923459,0,26,0,2,9,0,4,0,1,3,3,0,0,3000,0,3000,3525.12
127923463,1,19,0,3,9,2,1,0,3,16,16,0,0,3115,885.55,1300,1649.73
127923466,1,30,2,2,9,0,1,0,5,23,11,1,0,10823,0,3500,4101.09
127923467,1,23,0,3,9,0,1,0,4,24,24,0,0,4962,1596.66,1500,3328.02
127923468,0,22,1,2,9,0,1,0,15,59,52,1,0,22358,781.58,4786,14092.2
127923470,1,26,0,2,9,0,2,0,1,0,0,0,0,1500,1769.88,1500,1769.88
127923472,0,46,0,2,1,0,6,309,4,39,30,1,0,10493,0,4900,6992.01
127923473,1,21,0,1,1,0,1,11226,4,13,13,0,0,5649,0,2000,7340.68
127923474,0,24,0,1,9,0,1,0,3,3,3,0,0,500,0,500,607.5
127923479,1,22,0,3,1,0,3,1681,3,21,12,1,0,5564,1170.27,3497,4912.6
127923480,1,38,0,4,9,0,6,0,9,78,78,0,0,36267,0,8000,12693.96
127923483,1,52,0,4,3,0,1,108493,4,12,12,0,0,8500,3185.65,4000,4770.41
127923484,0,32,0,3,3,0,1,0,3,31,24,1,0,6850,0,3700,6542.07
127923489,0,24,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0
127923490,1,23,0,3,9,0,1,0,7,58,56,1,0,7876,950.37,2250,2794.25
127923491,0,45,0,4,1,0,6,0,13,102,86,1,0,42486,6044.31,6115,20856.56
127923495,1,23,0,3,9,0,8,2224,7,62,62,0,0,23189,4612.11,9500,10512
127923497,1,25,0,3,9,0,1,0,8,38,34,1,1,19554,0,5000,9962.67
127923498,1,38,0,5,3,0,1,238347,4,20,18,1,0,21814,2454.8,6860,7364.4
127923499,1,23,1,3,9,0,1,0,5,17,14,1,0,10256,6264.98,6000,8158.2
127923503,1,29,0,3,9,0,1,2300,2,3,3,0,0,8000,6800.86,5000,7431.04
127923507,1,25,0,3,9,0,1,0,6,20,18,0,0,16150,4708.35,5500,6777.78
127923509,1,26,0,3,9,0,1,0,5,39,32,1,0,15245,0,3500,4175.16
127923510,1,43,0,4,9,0,1,0,9,54,51,1,0,36141,16366.03,20500,30086.27
127923511,1,23,0,2,9,0,1,0,6,31,30,0,0,25300,5354.75,12000,15543.11
127923512,0,38,0,3,9,0,1,0,8,50,49,1,0,11645,0,3239,7324.35
127923513,0,50,0,4,3,0,2,1975,6,28,28,0,0,15216,4305.29,3922,7745.11
127923514,1,26,2,3,9,0,1,0,3,12,9,1,0,4594,3174.85,3500,4759.22
127923517,1,39,0,3,9,0,1,11791,0,0,0,0,0,0,0,0,0
127923518,1,31,0,3,9,0,1,0,6,27,27,0,0,14100,0,10000,11833.8
127923523,1,19,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0
127923526,0,35,0,4,3,0,1,0,2,15,15,0,0,12748,3106.28,10500,11551.68
127923528,1,40,0,3,9,2,1,0,27,156,144,1,0,60713,15201.68,12671,21638.37
127923529,1,30,1,4,3,0,2,31322,1,5,5,0,0,10000,7161.98,10000,12277.68
127923530,1,38,0,3,9,0,1,0,10,84,68,1,0,18799,0,5776,10541.86
127923531,1,18,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
127923538,1,27,0,3,9,0,3,0,1,2,2,0,0,2000,1573.28,2000,2359.92
127923540,0,25,0,3,9,0,1,3420,1,4,4,0,0,2600,2619.12,2600,3180.36
127923543,1,20,0,2,9,0,1,0,1,2,2,0,0,500,566.6,500,679.92
127923549,1,40,0,4,3,0,1,0,3,23,12,1,0,4245,645.76,1800,2458.07
127923551,1,29,0,4,3,0,8,0,1,5,5,0,0,2500,1982.89,2500,3399.24
127923552,1,34,0,3,9,0,1,0,1,6,4,1,0,2000,1329.72,2000,2744.77
127923554,0,24,1,2,9,0,1,0,9,66,40,1,0,9893,0,2250,3433.87
127923557,0,21,1,3,9,0,3,0,17,89,77,1,0,29813,9762.86,5000,11848.26
127923559,1,30,1,4,1,0,1,0,10,39,36,1,0,11427,2816.86,1800,3507.48
127923561,1,25,0,4,9,0,2,0,1,9,9,0,0,1000,326.16,1000,1359.64
127923562,1,30,1,3,9,2,1,0,3,26,19,1,0,4061,0,2061,2590.11
127923565,1,29,0,3,9,0,1,25550,2,11,6,1,0,2793,1699.58,2000,2744.92
127923566,1,25,0,4,9,0,1,19600,17,144,141,1,0,44139,14549.68,3239,20246.84
127923567,1,28,0,5,3,2,6,1000,1,2,2,0,0,1500,0,1500,1869.89
127923568,1,30,0,3,9,0,4,0,1,2,1,1,0,4000,3146.4,4000,4719.6
127923570,1,29,0,4,9,0,6,3350,0,0,0,0,0,0,0,0,0
127923571,0,29,0,2,9,0,1,0,4,23,6,1,1,8335,0,5500,6187.68
127923574,1,23,0,3,9,0,1,0,1,3,3,0,0,1000,1019.88,1000,1359.84
127923575,1,29,0,4,7,0,3,0,3,20,19,1,0,7480,2540.54,3500,5082.36
127923576,1,30,0,3,3,0,6,0,6,32,30,1,0,40338,8862.77,17278,21188.7
127923579,1,23,0,3,3,0,6,0,1,12,4,1,1,2600,0,2600,3115.2
127923580,1,28,0,4,3,0,6,0,4,27,20,1,0,15419,2295.66,4819,7356.37
127923589,1,29,1,5,9,0,6,0,18,85,84,1,0,80751,15108.74,10056,20562.43
127923590,1,26,1,4,3,0,8,21309,6,30,28,1,0,50559,12217.08,14000,17085.56
127923593,1,42,0,4,9,0,6,29369,3,20,13,1,0,11450,0,6800,11489.58
127923594,1,38,0,5,7,0,2,0,6,31,29,1,0,12511,3185.4,4800,5989.77
127923600,1,20,0,3,9,0,1,0,6,21,21,0,0,4813,0,1250,2031.4
127923601,0,22,0,4,3,0,6,0,1,2,1,1,0,5000,4739.3,5000,5712.42
127923602,1,38,0,4,3,0,1,0,3,12,11,1,0,4861,0,2000,3449.62
127923603,1,27,1,2,9,0,1,0,17,99,89,1,0,46710,2642.44,6328,18508.67
127923605,0,20,0,3,9,0,1,3000,6,38,37,1,0,11119,2437.07,4000,4902.67
127923606,0,20,0,3,9,0,8,2298,5,34,34,0,0,11135,4141,5000,7005.65
127923610,1,23,0,3,9,0,1,0,18,53,37,1,0,27639,1617.57,2500,4485.4
127923611,1,24,0,2,3,0,1,1592,0,0,0,0,0,0,0,0,0
127923612,0,24,1,3,7,0,1,39163,15,114,90,1,0,43492,12740.1,8196,17106.04
127923617,1,22,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0
127923619,1,25,1,3,1,0,1,0,11,52,51,1,0,34322,0,12000,15096.44
127923621,1,24,0,3,9,0,8,0,3,10,8,1,0,4443,2642.5,3000,4104.44
127923625,1,38,0,4,3,0,6,94728,9,59,38,1,0,35478,5283.42,7198,15844.08
127923626,0,27,0,4,9,0,6,24000,19,54,54,0,0,21785,0,8000,11170.83
127923629,1,28,2,4,9,0,3,23978,19,106,106,0,0,86246,17983.07,12000,23562.9
127923633,0,24,0,2,9,2,1,33613,4,1,1,0,0,15000,10198.71,7500,10166.76
127923634,1,27,0,5,9,0,4,0,0,0,0,0,0,0,0,0,0
127923637,1,31,0,4,9,0,6,90984,0,0,0,0,0,0,0,0,0
127923639,1,33,0,4,9,0,1,0,6,32,31,1,0,17467,5073.72,3800,8633.46
127923640,0,27,0,2,9,0,3,0,9,56,56,0,0,9741,2398.07,2368,4164.09
127923641,1,18,0,4,9,0,3,1500,1,2,2,0,0,1000,786.56,1000,1179.84
127923642,1,27,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0
127923644,0,24,0,2,9,0,1,0,4,22,14,1,0,12242,5867.77,7000,9519.87
127923647,1,35,0,3,9,0,3,0,1,2,0,1,0,6080,4782.76,6080,7211.82
127923652,1,21,0,3,9,0,2,0,1,3,1,1,0,500,0,500,570.19
127923656,1,38,3,5,9,0,1,227924,21,117,97,1,0,82828,10791.37,30000,14772.06
127923657,0,42,0,3,3,0,1,58351,4,29,28,1,0,13894,512.73,5500,8838.97
127923659,1,25,0,3,9,0,1,0,1,3,3,0,0,4000,0,4000,4493.55
127923660,1,30,0,3,9,0,1,0,1,1,1,0,0,2000,0,2000,2326.66
127923661,1,20,0,3,1,0,1,6185,1,2,2,0,0,500,393.28,500,589.92
127923663,1,27,0,2,9,0,4,0,12,68,67,1,0,22256,1585.48,3050,10223.63
127923664,0,31,1,3,3,0,4,0,14,46,46,0,0,28581,4064.32,5000,7108.04
127923667,1,29,1,3,9,0,3,0,9,61,47,1,0,37035,8665.81,9000,12111.23
127923672,0,36,0,3,3,0,3,0,2,22,6,1,1,4068,0,2400,3870.58
127923673,0,29,1,4,7,0,2,0,18,141,119,1,0,78047,20482.68,20000,30439.66
127923677,1,30,1,3,3,0,6,53003,0,0,0,0,0,0,0,0,0
127923679,1,23,0,2,9,0,1,0,8,42,36,1,0,9072,1717.61,2000,4227.29
127923680,0,23,0,5,3,0,8,1100,4,21,17,1,0,6487,0,2500,5789.84
127923681,0,21,0,3,9,2,1,0,3,14,12,1,0,2887,1007.8,1250,1728.51
127923682,1,31,0,4,9,2,6,3751,0,0,0,0,0,0,0,0,0
127923683,1,22,0,2,1,0,2,0,2,17,7,1,0,3450,227.08,1750,2166.21
127923684,1,34,0,3,9,0,1,0,2,18,11,1,1,6200,0,4000,4584.42
127923685,0,48,0,4,3,0,6,124064,14,80,78,1,0,55963,10642.12,6945,21024.09
127923687,1,38,1,4,9,0,1,0,1,5,5,0,0,7500,5489.61,7500,10198.26
127923690,0,38,0,4,3,0,1,0,1,2,1,1,0,2350,1848.56,2350,2772.84
127923693,1,28,0,3,9,0,3,0,12,72,66,1,0,27502,4143.5,5094,13028.12
127923695,1,32,0,3,9,0,1,0,1,12,9,1,0,3000,0,3000,3130.25
127923696,0,22,0,2,9,0,3,5100,7,59,59,0,0,31621,5790.3,10000,19346.98
127923697,1,29,0,3,9,0,1,2772,2,7,7,0,0,5953,4499.79,4800,6526.92
127923698,1,25,0,3,9,0,1,1746,1,3,2,1,0,1400,825.93,1400,1651.86
127923701,1,40,0,4,9,0,1,5670,9,47,43,1,0,15520,4386.02,6500,7481.16
127923703,1,35,0,4,3,0,1,18496,2,3,3,0,0,11497,9022.98,7700,9085.5
127923704,1,48,0,3,9,0,1,0,8,15,15,0,0,11345,2015.28,2600,3299.58
127923705,1,32,1,3,9,0,3,13930,9,49,42,1,0,11795,1031.74,3000,4532.57
127923707,1,44,0,4,3,0,1,0,7,52,34,1,0,12293,1070.15,3100,6734.08
127923708,1,26,0,2,3,0,1,0,5,20,20,0,0,4346,1098.39,1500,1850.25
127923710,0,22,0,2,9,0,3,19267,6,33,32,1,0,6067,0,1800,2101.14
127923711,1,25,1,3,3,0,1,0,1,2,1,1,0,2700,2123.96,2700,3212.14
127923713,0,23,1,2,1,0,1,38543,1,8,7,1,0,5000,2174.44,5000,6798.32
127923715,0,22,0,2,9,0,1,5000,2,9,6,1,0,3327,0,2000,2360.48
127923717,1,35,0,2,1,0,8,0,1,8,6,1,0,1000,434.88,1000,1369.88
127923718,1,25,0,3,9,0,6,0,3,16,6,1,0,6232,1654.65,2500,3199.78
127923719,1,35,0,3,9,0,2,0,0,0,0,0,0,0,0,0,0
127923721,1,30,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0
127923723,0,18,0,2,9,0,1,0,1,6,5,1,0,750,0,750,734.9
127923724,1,32,0,4,9,0,1,0,2,8,8,0,0,3900,1109.84,2100,2665.14
127923725,1,27,0,2,9,0,1,26883,0,0,0,0,0,0,0,0,0
127923729,1,28,2,3,9,0,1,44763,13,153,109,1,0,44179,0,6000,26388.81
127923730,1,29,1,4,9,0,1,0,1,5,5,0,0,3000,2195.83,3000,4079.28
127923735,1,46,0,4,9,0,6,0,1,6,5,1,0,5000,0,5000,5821.5
127923736,1,26,1,2,9,0,6,0,6,16,15,1,0,12290,0,3600,5476.71
127923737,0,35,0,4,9,0,1,0,1,0,0,0,0,9800,12157.56,9800,12157.56
127923739,1,23,0,3,9,0,2,5841,16,71,52,1,0,9001,0,3441,5550.64
127923740,1,45,0,5,3,0,1,0,9,55,55,0,0,28384,5147.68,4785,11228.4
127923743,1,46,0,4,3,0,8,0,5,30,30,0,0,15900,1778.74,8500,9552.85
127923745,1,32,1,4,3,0,1,0,10,51,34,1,0,37971,0,7000,11157.86
127923747,0,32,0,3,9,0,3,982,1,3,3,0,0,4000,2359.89,4000,4719.78
127923751,1,28,1,5,7,0,1,72226,12,66,62,1,0,43918,10153.88,12600,16967.03
127923754,1,26,1,4,3,0,3,0,6,27,17,1,0,20477,4634.4,9300,12354.35
127923758,1,26,0,3,9,0,2,37701,15,85,84,0,0,27880,6014.78,5720,9845.76
127923760,1,24,0,4,9,0,1,0,1,2,2,0,0,5000,1816.64,5000,5449.92
127923764,1,31,0,3,9,0,6,2000,0,0,0,0,0,0,0,0,0
127923765,1,36,0,3,9,0,1,0,6,41,25,1,0,9797,1936.58,3200,5918.1
127923767,1,24,0,3,9,0,1,0,3,12,2,1,0,13007,2029.17,5600,6197.58
127923768,1,18,0,2,9,0,1,0,1,2,0,0,1,500,0,500,661.34
127923771,1,30,0,3,9,0,4,0,5,31,29,1,0,26225,6124.44,11000,13165.2
127923774,1,42,0,4,9,0,1,0,3,19,16,1,1,27135,1755.6,20000,22927.59
127923776,0,21,0,3,9,0,6,5041,1,2,2,0,0,900,0,900,1056.03
127923778,1,21,0,3,9,0,8,6443,0,0,0,0,0,0,0,0,0
127923779,1,45,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0
127923783,1,19,0,2,1,0,1,0,1,2,2,0,0,2000,2266.6,2000,2719.92
127923784,0,29,1,3,9,0,1,0,0,0,0,0,0,0,0,0,0
127923785,1,28,2,4,9,0,2,18070,4,25,25,0,0,18438,4556.97,9000,10632.27
127923786,1,28,0,4,3,0,1,20704,10,54,46,1,1,22407,9327.67,5473,13828.11
127923787,0,36,0,3,3,0,1,3548,1,6,5,1,0,4000,0,4000,4529.28
127923788,1,34,0,2,3,0,1,2886,12,57,50,1,0,21684,3280.57,3300,8600.31
127923795,1,24,0,5,7,0,2,0,1,3,2,1,0,3000,1686.78,3000,3539.76
127923796,1,28,0,1,9,0,1,0,5,12,12,0,0,16607,0,4500,5241.87
127923797,1,22,0,4,3,0,1,0,1,1,1,0,0,1000,0,1000,1128.33
127923799,1,27,1,4,3,0,6,0,4,24,18,1,0,34585,14773.87,30000,34855.74
127923801,0,29,0,3,9,0,2,19639,2,10,5,1,0,6400,0,3500,4171.5
127923805,1,30,0,3,9,0,6,0,1,9,9,0,0,1000,313.65,1000,1359.6
127923807,1,49,0,4,3,0,1,0,1,7,4,1,0,4000,0,4000,4580.12
127923810,1,45,0,3,9,0,1,105635,9,57,56,1,0,53375,6559.63,10000,25012.08
127923812,1,19,0,3,9,0,3,0,1,9,9,0,0,1000,326.16,1000,1359.64
127923814,1,31,0,4,9,0,6,3738,8,41,40,1,0,49617,12133.39,17000,19505.52
127923816,1,22,0,2,9,0,1,0,3,19,15,1,0,3523,259.52,1750,2354.12
127923817,1,29,0,3,9,0,1,17066,20,167,167,0,0,43446,7167.53,4597,18419.01
127923819,1,23,0,3,9,0,1,0,3,18,13,1,0,2800,0,1000,2112.09
127923821,1,24,0,2,9,0,6,0,3,22,22,0,0,15620,0,8000,9065.91
127923825,1,27,0,2,3,0,1,0,1,12,8,1,0,3000,0,3000,3558.48
127923826,1,42,0,5,3,0,6,38035,1,12,11,1,0,3200,0,3200,3834.12
127923827,1,38,0,5,9,0,1,0,1,2,2,0,0,2500,0,2500,2949.84
127923828,1,18,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0
127923829,1,32,0,4,3,0,1,0,1,2,1,1,0,6000,4720,6000,7115.66
127923830,1,19,0,2,1,0,3,1369,0,0,0,0,0,0,0,0,0
127923831,1,41,0,4,3,2,1,2239,1,4,4,0,0,2000,2015.58,2000,2611.46
127923832,0,34,1,4,9,2,1,0,4,29,28,1,0,18441,4649.76,9241,10970.19
127923834,1,27,0,3,9,0,1,0,5,14,8,1,0,2350,0,750,1400
127923835,1,26,0,4,9,0,2,1337,9,51,51,0,0,17520,6186.86,4000,8552.62
127923836,1,45,0,4,7,0,6,0,1,1,1,0,0,5280,0,5280,7180.56
127923838,1,24,0,2,3,0,6,0,1,2,2,0,0,2500,1966.64,2500,2949.96
127923839,1,28,0,3,9,0,1,0,17,84,83,1,0,30006,4291.56,3118,10881.73
127923840,1,23,1,2,1,0,1,0,1,4,4,0,0,3000,2688.98,3000,4079.82
127923842,1,29,0,4,9,0,6,0,0,0,0,0,0,0,0,0,0
127923843,1,36,0,3,3,0,1,0,10,51,51,0,0,32402,1777.93,6965,11355.59
127923845,0,31,0,2,9,0,1,86448,2,8,1,1,0,11045,7653.46,9500,11699.27
127923847,0,31,0,3,1,0,1,36640,16,20,19,1,0,13400,0,7000,10072.5
127923849,1,33,0,2,9,0,1,0,5,12,5,0,0,3800,0,1000,1866.68
127923851,1,43,0,3,9,0,2,15254,5,42,42,0,0,16133,0,7254,10916.15
127923853,1,24,0,3,1,0,1,0,4,31,4,1,0,5921,236.42,3200,3966.19
127923854,1,27,0,4,9,0,6,0,1,6,5,1,0,1125,0,1125,1228.9
